"V1","V2","V3","V4","V5"
"Raw0",0.00969758299737691,0.103046199991646,-0.110629291255409,0.00652610618059009,0.00883056720824799
"Raw1",-0.00677172440229415,-0.054463069217104,0.0392124051948897,-0.0438481375736636,0.0248718175284727
"Raw2",0.00708510388951377,0.00931141254002664,-0.00625051552423482,0.0358570847323795,-0.0249635284137475
"Raw3",-0.0781426374308827,-0.0397048201867951,-0.00133064202269031,-0.0289404041463062,0.00567898802279223
"Raw4",0.0707910632609048,0.0024714348375892,0.0244875329597863,0.021216004139104,-0.0129247580926308
"Raw5",-0.0666356640800705,-0.0550913113681209,0.0393908615360015,-0.027775252103208,0.00216938422220461
"Raw6",0.115329976600464,0.0642749696032732,-0.020849759449054,-0.017940585103092,0.0738487756975112
"Raw7",0.0259922128461181,-0.0871658034764746,0.0843608177749201,-0.0137385333845105,-0.0105424113300649
"Raw8",-0.0445403138921234,0.0179709497584095,-0.0361209474472618,-0.104675812037506,0.0905069601268265
"Raw9",-0.0429227454764144,-0.0121077314188992,-0.00838893101713644,-0.0321477703826446,0.0124557792523511
"Raw10",-0.0118527365597064,0.121555808683492,-0.124415360885234,0.0509393474832275,-0.0262731219789335
"Raw11",-0.0507857148140759,-0.0379611517525014,0.0167691552785572,0.0199602129769547,-0.00363347751870361
"Raw12",-0.031960901079747,-0.0178265486648753,-0.00366839687114659,0.0352880390713215,-0.0349909072364103
"Raw13",-0.114176153530069,0.0395745815631505,-0.101272211390735,0.00543772577306644,0.00543700083878942
"Raw14",-0.0197687282865306,0.0671452076462511,-0.07754710375812,0.0181631677875228,-0.0348192041676181
"Raw15",-0.0184319831182711,-0.0550162051502813,0.0452146210525533,0.0657092489014557,-0.0793881660818324
"Raw16",-0.0479108614604959,0.00279562398234919,-0.0232041675055931,0.0296416399813946,-0.041823781495721
"Raw17",-0.0278296940299433,0.0402018013958992,-0.0490035394286998,-0.00385167995885596,0.0359849129201408
"Raw18",-0.0072797207907607,0.0149472583316195,-0.0327141821667113,-0.0509249801707562,0.0688707137175458
"Raw19",0.0198611913268354,0.0243961069700163,-0.017611472542955,0.0214742813472905,-0.00785733215810037
"Raw20",-0.0554832202031086,-0.0181967047214717,-0.00237624151744504,0.0810698242858967,-0.0695128989274426
"Raw21",0.0105299756437322,0.0662074439115101,-0.070743349933507,-0.0295763634422202,0.0676214753755855
"Raw22",0.00117518710549094,0.045370370373957,-0.0442016236242894,0.0313326473063144,0.0066041018848926
"Raw23",0.0724407684694816,-0.0130889467330445,0.0332082558950642,0.0194662352029934,-0.0291874894564448
"Raw24",0.0272966962640474,-0.0451234287807156,0.0467811377024644,-0.0154389866729737,-0.00648810859272899
"Raw25",0.0207413090164784,-0.0174944525069716,0.0369309294503734,0.0618870624480084,-0.0690776817893902
"Raw26",-0.0144810181544741,0.0187097526772698,-0.0154019358773454,-0.0345486685259865,0.0305486511075351
"Raw27",-0.0231979634786051,-0.0220053450858856,0.0183703505014156,-0.00322630858807762,0.0025255756643939
"Raw28",0.0153281158643539,0.0311938470850789,-0.0225092077700543,-0.0320957296604878,0.0593630417452122
"Raw29",-0.017763838933895,0.0607793345371237,-0.0632713590114735,-0.0205133904823461,0.013598425183687
"Raw30",-0.00542387671527738,-0.0773218305259974,0.0629440553037546,-0.0523829238556311,-0.00917746371103613
"Raw31",-0.0474693659374476,0.0265385026640744,-0.0516490847776268,0.0262160410523225,-0.0222798811050763
"Raw32",-0.0141651390870537,-0.0441673412246758,0.0427296531864145,-0.108292545986881,0.0858446559426782
"Raw33",-0.0863102148682129,-0.0243682339962322,-0.000740236669912677,0.0560742819221199,-0.0391596728109596
"Raw34",0.00675962361931708,0.0135063181522829,-0.00143440071474695,-0.0166077498223329,0.0267839891610082
"Raw35",0.00926669228941994,-0.00938430974689578,0.0177492046985046,-0.0258614983294537,0.0232443247362609
"Raw36",-0.0034788441491703,0.00512072518301188,0.00720217544959538,-0.0627704117675054,0.079903844490708
"Raw37",-0.033888303043639,0.0130741994150483,-0.0203435081472454,-0.0339641126750963,0.0285125864602431
"Raw38",0.020760793689479,0.0595570727759805,-0.062672766112024,0.0573254173229366,-0.0419794067089038
"Raw39",-0.0129240185238928,0.00418963123555635,-0.036995801978005,-0.0074111747173887,-0.0346525395942324
"Raw40",-0.0723403541930443,0.024007999737953,-0.061671907349365,-0.0144996485130274,0.00316885807565075
"Raw41",0.0354955139600104,-0.0361278197470128,0.0510589030939991,-0.0584212850442919,0.0577939968985587
"Raw42",-0.101513725698125,0.00919457461193668,-0.0502811227585345,0.0234275048723354,-0.0434491149764664
"Raw43",0.0377042755906589,0.082317730032554,-0.0589517061775722,-0.0103687348572013,0.0194405203749194
"Raw44",0.07034363342467,0.0395677250228193,0.00233984772082306,-0.0127351169251614,0.0616126571837889
"Raw45",-0.00870323139380185,0.0188978820380319,0.0031086667519219,0.0111699278922811,0.0269022391257557
"Raw46",0.0311801445237335,0.021390118879833,0.000658473355499688,0.00898454988228209,0.00384369368770184
"Raw47",0.0992237098480981,0.0947839564529903,-0.0464687989566531,0.0557827850734602,-0.00981486415119552
"Raw48",0.0198103780687566,-0.0244833267250596,0.036266503126499,0.0245114450080287,-0.0192998927720391
"Raw49",0.0159833974030231,0.0270584227023172,-0.0203517558576599,0.0661622223748862,-0.0639646556857338
"Raw50",-0.0596725492554027,0.0514802695753637,-0.0737075582229151,0.0579449236513858,-0.0531475690328844
"Raw51",-0.0102106645187242,-0.0198460219984246,0.00624142935729968,0.000932725878313692,-0.00202401909098631
"Raw52",-0.0767659424589689,-0.011293275032252,-0.0011083975200423,0.0164820993222462,-0.00933072046334181
"Raw53",-0.0537135543168949,-0.0300519787401078,0.0219009636136725,0.0192560157817141,-0.0329239291784495
"Raw54",-0.0418249583550543,0.0462269206753184,-0.0689664707013295,0.0267872342366789,-4.27024326962104e-05
"Raw55",0.00408951589954962,0.0240021944688071,-0.0178561313793491,-0.0394071987196961,0.0493068724950732
"Raw56",-0.0106691002887499,0.0391996194338004,-0.0378089183589185,0.0127024792499183,-0.0162986730466805
"Raw57",0.0828544725847221,0.0412461643510879,-0.022337491934882,-0.0363751534904328,0.0441435568420494
"Raw58",0.025126087931586,-0.0157871598337683,0.0262175242950744,-0.0170017877236342,0.00303127101897477
"Raw59",-0.0278055307914871,0.0608398316973339,-0.061615874468519,0.0167200869197949,-0.0277726692219214
"Raw60",-0.0248535782559568,-0.0257569178989806,0.0228147194770751,-0.0664343208266391,0.0232580709731451
"Raw61",0.0412285154395453,-0.00701211991276052,0.0278321760969497,-0.0176684692769113,-0.00302985075797143
"Raw62",-0.00462066998431811,-0.0226648628507193,0.0124263886173896,0.0600872430602033,-0.062557674300188
"Raw63",0.026215357148535,-0.0173065343038597,0.0205555248982263,-0.0281332082042665,0.00815803949711983
"Raw64",0.032537217213094,0.00946655411391009,0.000563166345345072,0.0646045324143936,-0.0429345996484544
"Raw65",-0.00287718125897424,-0.00611873911798577,-0.00815157167405891,-0.0508622580208756,0.0245332253597272
"Raw66",-0.00934648164772309,0.0672446618431235,-0.0764629805419084,0.00824477067480545,0.00624050795033015
"Raw67",0.030972317885952,0.104912662377267,-0.0911320856420945,-0.0109406338397195,0.0196506930609032
"Raw68",0.0278854492578704,0.0312451204359693,-0.0396013057666434,0.0514315105763591,-0.0668000829059485
"Raw69",-0.0689109368906845,-0.0314417379928374,0.00927953264283564,-0.0714801625834377,0.107719009947498
"Raw70",-0.105954646458823,-0.0785200583417019,0.0263589530865172,-0.0627331406416294,0.013920591338648
"Raw71",-0.0434033933657299,0.0125962477843356,-0.0370282441375779,0.0197165118721422,-0.0150122686266457
"Raw72",-0.0376904988434038,0.0149203411715036,-0.0385131365384935,0.0211327001619686,-0.0283490769641038
"Raw73",0.0804082391293965,0.00906285907030468,0.0199601589466358,-0.039340257203511,0.0240098156850463
"Raw74",-0.0102864121286422,0.0292328170661673,-0.0281568063171858,-0.0486707003018439,0.0356831765559586
"Raw75",-0.0554811491405239,-0.117453054861792,0.0946470986657319,0.00365631087493969,-0.0459848482324192
"Raw76",0.0112619043329093,-0.0243890734545852,0.00866421561035218,0.047902539914507,-0.0583609831067352
"Raw77",-0.00986492053547994,0.0376129866359932,-0.035992858337225,-0.0753465864987494,0.071503065459447
