"V1","V2","V3","V4","V5","V6","V7"
"Row52",0.0377964473009227,0,0,0,0,0,0
"Row53",0.0377964473009227,0,0,0,0,0,0
"Row54",0.0377964473009227,0,0,0,0,0,0
"Row55",0.0377964473009227,0,0,0,0,0,0
"Row56",0.0377964473009227,0,0,0,0,0,0
"Row57",0.0377964473009227,0,0,0,0,0,0
"Row58",0.0377964473009227,0,0,0,0,0,0
"Row59",0.0377964473009227,0,0,0,0,0,0
"Row60",0.0377964473009227,0,0,0,0,0,0
"Row61",0.0377964473009227,0,0,0,0,0,0
"Row62",0.0377964473009227,0,0,0,0,0,0
"Row63",0.0377964473009227,0,0,0,0,0,0
"Row64",0.0377964473009227,0,0,0,0,0,0
"Row65",0.0377964473009227,0,0,0,0,0,0
"Row66",0.0377964473009227,0,0,0,0,0,0
"Row67",0.0377964473009227,0,0,0,0,0,0
"Row68",0.0377964473009227,0,0,0,0,0,0
"Row69",0.0377964473009227,0,0,0,0,0,0
"Row70",0.0377964473009227,0,0,0,0,0,0
"Row71",0.0377964473009227,0,0,0,0,0,0
"Row72",0.0377964473009227,0,0,0,0,0,0
"Row73",0.0377964473009227,0,0,0,0,0,0
"Row74",0.0377964473009227,0,0,0,0,0,0
"Row75",0.0377964473009227,0,0,0,0,0,0
"Row76",0.0377964473009227,0,0,0,0,0,0
"Row77",0.0377964473009227,0,0,0,0,0,0
"Row78",0.0377964473009227,0,0,0,0,0,0
"Row79",0.0377964473009227,0,0,0,0,0,0
"Row80",0.0377964473009227,0,0,0,0,0,0
"Row81",0.0377964473009227,0,0,0,0,0,0
"Row82",0.0377964473009227,0,0,0,0,0,0
"Row83",0.0377964473009227,0,0,0,0,0,0
"Row84",0.0377964473009227,0,0,0,0,0,0
"Row85",0.0377964473009227,0,0,0,0,0,0
"Row86",0.0377964473009227,0,0,0,0,0,0
"Row87",0.0377964473009227,0,0,0,0,0,0
"Row88",0.0377964473009227,0,0,0,0,0,0
"Row89",0.0377964473009227,0,0,0,0,0,0
"Row90",0.0377964473009227,0,0,0,0,0,0
"Row91",0.0377964473009227,0,0,0,0,0,0
"Row92",0.0377964473009227,0,0,0,0,0,0
"Row93",0.0377964473009227,0,0,0,0,0,0
"Row94",0.0377964473009227,0,0,0,0,0,0
"Row95",0.0377964473009227,0,0,0,0,0,0
"Row96",0.0377964473009227,0,0,0,0,0,0
"Row97",0.0377964473009227,0,0,0,0,0,0
"Row98",0.0377964473009227,0,0,0,0,0,0
"Row99",0.0377964473009227,0,0,0,0,0,0
"Row100",0.0377964473009227,0.0425264011197069,0,0,0,0,0
"Row101",0.0377964473009227,0.0414432465262298,0,0,0,0,0
"Row102",0.0377964473009227,0.0425927866314964,0,0,0,0,0
"Row103",0.0377964473009227,0.0434247953131732,0,0,0,0,0
"Row104",0.0377964473009227,0.0428905034692283,0,0,0,0,0
"Row105",0.0377964473009227,0.0396428197960683,0,0,0,0,0
"Row106",0.0377964473009227,0.0363449213433442,0,0,0,0,0
"Row107",0.0377964473009227,0.0410357090752802,0,0,0,0,0
"Row108",0.0377964473009227,0.0416321628952021,0,0,0,0,0
"Row109",0.0377964473009227,0.0440543965369678,0,0,0,0,0
"Row110",0.0377964473009227,0.0425069535951101,0,0,0,0,0
"Row111",0.0377964473009227,0.0416169441159052,0,0,0,0,0
"Row112",0.0377964473009227,0.0423607277620517,0,0,0,0,0
"Row113",0.0377964473009227,0.0374063026512455,0,0,0,0,0
"Row114",0.0377964473009227,0.0414494599815385,0,0,0,0,0
"Row115",0.0377964473009227,0.0452307149251795,0,0,0,0,0
"Row116",0.0377964473009227,0.0384300109149394,0,0,0,0,0
"Row117",0.0377964473009227,0.0432222811360797,0,0,0,0,0
"Row118",0.0377964473009227,0.0429276907618216,0,0,0,0,0
"Row119",0.0377964473009227,0.0429149887832816,0,0,0,0,0
"Row120",0.0377964473009227,0.0419267529075795,0,0,0,0,0
"Row121",0.0377964473009227,0.0449655211385446,0,0,0,0,0
"Row122",0.0377964473009227,0.0468025834330852,0,0,0,0,0
"Row123",0.0377964473009227,0.0403073704110843,0,0,0,0,0
"Row124",0.0377964473009227,0.0401213326384504,0,0,0,0,0
"Row125",0.0377964473009227,0.0415502809160914,0,0,0,0,0
"Row126",0.0377964473009227,0.0396209802267757,0,0,0,0,0
"Row127",0.0377964473009227,0.0398750804104151,0,0,0,0,0
"Row128",0.0377964473009227,0.0390946229026186,0,0,0,0,0
"Row129",0.0377964473009227,0.0434093902316245,0,0,0,0,0
"Row130",0.0377964473009227,0.0422720001557716,0,0,0,0,0
"Row131",0.0377964473009227,0.0453792057683306,0,0,0,0,0
"Row132",0.0377964473009227,0.0456418972828329,0,0,0,0,0
"Row133",0.0377964473009227,0.0458165389647212,0,0,0,0,0
"Row134",0.0377964473009227,0.044139901816943,0,0,0,0,0
"Row135",0.0377964473009227,0.0368694296802498,0,0,0,0,0
"Row136",0.0377964473009227,0.0455610414166869,0,0,0,0,0
"Row137",0.0377964473009227,0.0453624931953167,0,0,0,0,0
"Row138",0.0377964473009227,0.0463313436709225,0,0,0,0,0
"Row139",0.0377964473009227,0.0504857401207987,0,0,0,0,0
"Row140",0.0377964473009227,0.0382054603674415,0,0,0,0,0
"Row141",0.0377964473009227,0.0384127257247538,0,0,0,0,0
"Row142",0.0377964473009227,0.0424629400689,0,0,0,0,0
"Row143",0.0377964473009227,0.0389187880948119,0,0,0,0,0
"Row144",0.0377964473009227,0.0378435192564502,0,0,0,0,0
"Row145",0.0377964473009227,0.0399521769622748,0,0,0,0,0
"Row146",0.0377964473009227,0.0436302724395266,0,0,0,0,0
"Row147",0.0377964473009227,0.0331090678971399,0,0,0,0,0
"Row148",0.0377964473009227,0.04524553917501,0,0,0,0,0
"Row149",0.0377964473009227,0.0465140307833133,0,0,0,0,0
"Row150",0.0377964473009227,0.0366649710861937,0,0,0,0,0
"Row151",0.0377964473009227,0.037630462199802,0,0,0,0,0
"Row152",0.0377964473009227,0.0459301601495651,0,0,0,0,0
"Row153",0.0377964473009227,0.0420745359982421,0,0,0,0,0
"Row154",0.0377964473009227,0.0381562361005609,0,0,0,0,0
"Row155",0.0377964473009227,0.0427865955881126,0,0,0,0,0
"Row156",0.0377964473009227,0.0396398559800081,0,0,0,0,0
"Row157",0.0377964473009227,0.0384447319768881,0,0,0,0,0
"Row158",0.0377964473009227,0.0402706773333657,0,0,0,0,0
"Row159",0.0377964473009227,0.0432872920298932,0,0,0,0,0
"Row160",0.0377964473009227,0.043966881846886,0,0,0,0,0
"Row161",0.0377964473009227,0.0411894174198588,0,0,0,0,0
"Row162",0.0377964473009227,0.0451959505746951,0,0,0,0,0
"Row163",0.0377964473009227,0.0436049732968556,0,0,0,0,0
"Row164",0.0377964473009227,0.0435779427406336,0,0,0,0,0
"Row165",0.0377964473009227,0.0367609878724656,0,0,0,0,0
"Row166",0.0377964473009227,0.0378622591841284,0,0,0,0,0
"Row167",0.0377964473009227,0.0398563573585176,0,0,0,0,0
"Row168",0.0377964473009227,0.0420159281105886,0,0,0,0,0
"Row169",0.0377964473009227,0.0446559504175379,0,0,0,0,0
"Row170",0.0377964473009227,0.0430221707416277,0,0,0,0,0
"Row171",0.0377964473009227,0.0408538000932537,0,0,0,0,0
"Row172",0.0377964473009227,0.0437762688006651,0,0,0,0,0
"Row173",0.0377964473009227,0.0434796904955573,0,0,0,0,0
"Row174",0.0377964473009227,0.043397807093077,0,0,0,0,0
"Row175",0.0377964473009227,0.045231510267361,0,0,0,0,0
"Row176",0.0377964473009227,0.0373840733590999,0,0,0,0,0
"Row177",0.0377964473009227,0.0417502126629477,0,0,0,0,0
"Row178",0.0377964473009227,0.0378455040830053,0,0,0,0,0
"Row179",0.0377964473009227,0.0374088092140897,0,0,0,0,0
"Row180",0.0377964473009227,0.0473672506398286,0,0,0,0,0
"Row181",0.0377964473009227,0.0419187956694044,0,0,0,0,0
"Row182",0.0377964473009227,0.0423187062692918,0,0,0,0,0
"Row183",0.0377964473009227,0.0373610773947811,0,0,0,0,0
"Row184",0.0377964473009227,0.0361750045869863,0,0,0,0,0
"Row185",0.0377964473009227,0.0439951619558959,0,0,0,0,0
"Row186",0.0377964473009227,0.0462796596775393,0,0,0,0,0
"Row187",0.0377964473009227,0.0387502284302777,0,0,0,0,0
"Row188",0.0377964473009227,0.0423887018148056,0,0,0,0,0
"Row189",0.0377964473009227,0.0406180982203801,0,0,0,0,0
"Row190",0.0377964473009227,0.0403096647485083,0,0,0,0,0
"Row191",0.0377964473009227,0.0435481023319839,0,0,0,0,0
"Row192",0.0377964473009227,0.0433810809817417,0,0,0,0,0
"Row193",0.0377964473009227,0.0397714066459293,0,0,0,0,0
"Row194",0.0377964473009227,0.036136812709807,0,0,0,0,0
"Row195",0.0377964473009227,0.0379564858073958,0,0,0,0,0
"Row196",0.0377964473009227,0.0403775940766566,0,0,0,0,0
"Row197",0.0377964473009227,0.0412355100436335,0,0,0,0,0
"Row198",0.0377964473009227,0.0448091173520848,0,0,0,0,0
"Row199",0.0377964473009227,0.0404090685075459,0,0,0,0,0
"Row200",0.0377964473009227,0,0.0462194552738914,0,0,0,0
"Row201",0.0377964473009227,0,0.0442870346052902,0,0,0,0
"Row202",0.0377964473009227,0,0.0415977242135773,0,0,0,0
"Row203",0.0377964473009227,0,0.0435003941569335,0,0,0,0
"Row204",0.0377964473009227,0,0.0402736234793416,0,0,0,0
"Row205",0.0377964473009227,0,0.0409618889046577,0,0,0,0
"Row206",0.0377964473009227,0,0.0428296635332573,0,0,0,0
"Row207",0.0377964473009227,0,0.0443767909589237,0,0,0,0
"Row208",0.0377964473009227,0,0.0476973029906189,0,0,0,0
"Row209",0.0377964473009227,0,0.0406022460354497,0,0,0,0
"Row210",0.0377964473009227,0,0.0380088201384847,0,0,0,0
"Row211",0.0377964473009227,0,0.0471235003695761,0,0,0,0
"Row212",0.0377964473009227,0,0.043509163003607,0,0,0,0
"Row213",0.0377964473009227,0,0.04002454942207,0,0,0,0
"Row214",0.0377964473009227,0,0.0417888520041566,0,0,0,0
"Row215",0.0377964473009227,0,0.0411287044890072,0,0,0,0
"Row216",0.0377964473009227,0,0.0425174508761629,0,0,0,0
"Row217",0.0377964473009227,0,0.0385932696349595,0,0,0,0
"Row218",0.0377964473009227,0,0.0464416582712371,0,0,0,0
"Row219",0.0377964473009227,0,0.0501505842228867,0,0,0,0
"Row220",0.0377964473009227,0,0.0413824614144387,0,0,0,0
"Row221",0.0377964473009227,0,0.04453047611784,0,0,0,0
"Row222",0.0377964473009227,0,0.0482513899659108,0,0,0,0
"Row223",0.0377964473009227,0,0.04301444615682,0,0,0,0
"Row224",0.0377964473009227,0,0.0421632957016209,0,0,0,0
"Row225",0.0377964473009227,0,0.0407369795608191,0,0,0,0
"Row226",0.0377964473009227,0,0.0379509009631339,0,0,0,0
"Row227",0.0377964473009227,0,0.0445010921326784,0,0,0,0
"Row228",0.0377964473009227,0,0.0449624928451978,0,0,0,0
"Row229",0.0377964473009227,0,0.0415458805992822,0,0,0,0
"Row230",0.0377964473009227,0,0.0429110373217149,0,0,0,0
"Row231",0.0377964473009227,0,0.041209520456554,0,0,0,0
"Row232",0.0377964473009227,0,0.0363531359405043,0,0,0,0
"Row233",0.0377964473009227,0,0.0396063930422006,0,0,0,0
"Row234",0.0377964473009227,0,0.0395466325963802,0,0,0,0
"Row235",0.0377964473009227,0,0.0435974822448712,0,0,0,0
"Row236",0.0377964473009227,0,0.0442262177636457,0,0,0,0
"Row237",0.0377964473009227,0,0.042093360093312,0,0,0,0
"Row238",0.0377964473009227,0,0.0450642723780906,0,0,0,0
"Row239",0.0377964473009227,0,0.0447750753276458,0,0,0,0
"Row240",0.0377964473009227,0,0.0425454235560592,0,0,0,0
"Row241",0.0377964473009227,0,0.0407826078107335,0,0,0,0
"Row242",0.0377964473009227,0,0.0409468975933833,0,0,0,0
"Row243",0.0377964473009227,0,0.0412662972782587,0,0,0,0
"Row244",0.0377964473009227,0,0.0423342666710194,0,0,0,0
"Row245",0.0377964473009227,0,0.0441870414673503,0,0,0,0
"Row246",0.0377964473009227,0,0.0445205741528822,0,0,0,0
"Row247",0.0377964473009227,0,0.0422899112163555,0,0,0,0
"Row248",0.0377964473009227,0,0.0462965189601416,0,0,0,0
"Row249",0.0377964473009227,0,0.04691630057529,0,0,0,0
"Row250",0.0377964473009227,0,0.0451984057422023,0,0,0,0
"Row251",0.0377964473009227,0,0.0453100194147787,0,0,0,0
"Row252",0.0377964473009227,0,0.0396306406258713,0,0,0,0
"Row253",0.0377964473009227,0,0.0451337615552181,0,0,0,0
"Row254",0.0377964473009227,0,0.0432607558944907,0,0,0,0
"Row255",0.0377964473009227,0,0.0469575359013272,0,0,0,0
"Row256",0.0377964473009227,0,0.0456029723387527,0,0,0,0
"Row257",0.0377964473009227,0,0.0378033176985766,0,0,0,0
"Row258",0.0377964473009227,0,0.0426363767107989,0,0,0,0
"Row259",0.0377964473009227,0,0.0446830294270406,0,0,0,0
"Row260",0.0377964473009227,0,0.0476476586466817,0,0,0,0
"Row261",0.0377964473009227,0,0.0424676216107311,0,0,0,0
"Row262",0.0377964473009227,0,0.0438387563244222,0,0,0,0
"Row263",0.0377964473009227,0,0.0402506968955348,0,0,0,0
"Row264",0.0377964473009227,0,0.0423177798778665,0,0,0,0
"Row265",0.0377964473009227,0,0.0426140996925562,0,0,0,0
"Row266",0.0377964473009227,0,0.0389732210954246,0,0,0,0
"Row267",0.0377964473009227,0,0.0397460353911735,0,0,0,0
"Row268",0.0377964473009227,0,0.0443206073817839,0,0,0,0
"Row269",0.0377964473009227,0,0.0455529847550336,0,0,0,0
"Row270",0.0377964473009227,0,0.039244098659994,0,0,0,0
"Row271",0.0377964473009227,0,0.0461227515273231,0,0,0,0
"Row272",0.0377964473009227,0,0.0474402327883611,0,0,0,0
"Row273",0.0377964473009227,0,0.0381387307121479,0,0,0,0
"Row274",0.0377964473009227,0,0.0412337395917687,0,0,0,0
"Row275",0.0377964473009227,0,0.0452633373446364,0,0,0,0
"Row276",0.0377964473009227,0,0.0368442198590979,0,0,0,0
"Row277",0.0377964473009227,0,0.0466765375362014,0,0,0,0
"Row278",0.0377964473009227,0,0.0390221156226409,0,0,0,0
"Row279",0.0377964473009227,0,0.0408600936675831,0,0,0,0
"Row280",0.0377964473009227,0,0.0493662883278362,0,0,0,0
"Row281",0.0377964473009227,0,0.0466362192057629,0,0,0,0
"Row282",0.0377964473009227,0,0.0426968086837521,0,0,0,0
"Row283",0.0377964473009227,0,0.0455139477574439,0,0,0,0
"Row284",0.0377964473009227,0,0.043840531202943,0,0,0,0
"Row285",0.0377964473009227,0,0.0462946453282699,0,0,0,0
"Row286",0.0377964473009227,0,0.0457928882948744,0,0,0,0
"Row287",0.0377964473009227,0,0.0379477021128309,0,0,0,0
"Row288",0.0377964473009227,0,0.0457561415516938,0,0,0,0
"Row289",0.0377964473009227,0,0.0425241238043878,0,0,0,0
"Row290",0.0377964473009227,0,0.0433325410374487,0,0,0,0
"Row291",0.0377964473009227,0,0.0484004871008068,0,0,0,0
"Row292",0.0377964473009227,0,0.0461166316309874,0,0,0,0
"Row293",0.0377964473009227,0,0.0471433577083177,0,0,0,0
"Row294",0.0377964473009227,0,0.0454036230793956,0,0,0,0
"Row295",0.0377964473009227,0,0.0402046769498313,0,0,0,0
"Row296",0.0377964473009227,0,0.0408407216313083,0,0,0,0
"Row297",0.0377964473009227,0,0.0439138050301543,0,0,0,0
"Row298",0.0377964473009227,0,0.0449518641314498,0,0,0,0
"Row299",0.0377964473009227,0,0.0415395462970835,0,0,0,0
"Row300",0.0377964473009227,0.0692824517600486,0,0,0.0917781224469145,0,0
"Row301",0.0377964473009227,0.0678136410766376,0,0,0.0955991570562501,0,0
"Row302",0.0377964473009227,0.0671606385748952,0,0,0.0977036149230269,0,0
"Row303",0.0377964473009227,0.0714149708035234,0,0,0.100348356816594,0,0
"Row304",0.0377964473009227,0.0635518162627772,0,0,0.10509653144603,0,0
"Row305",0.0377964473009227,0.0674520359076919,0,0,0.0981153207798664,0,0
"Row306",0.0377964473009227,0.059585596411823,0,0,0.109884372507511,0,0
"Row307",0.0377964473009227,0.0713580867295531,0,0,0.0988340311231151,0,0
"Row308",0.0377964473009227,0.0635989807513285,0,0,0.096439749619802,0,0
"Row309",0.0377964473009227,0.0663868122898561,0,0,0.0976643146289893,0,0
"Row310",0.0377964473009227,0.0622487513472234,0,0,0.0956280268836141,0,0
"Row311",0.0377964473009227,0.0657607184677775,0,0,0.105926105950579,0,0
"Row312",0.0377964473009227,0.0603337666004506,0,0,0.0996269736960954,0,0
"Row313",0.0377964473009227,0.0646138443500658,0,0,0.10446948565088,0,0
"Row314",0.0377964473009227,0.0685750680422828,0,0,0.0968643997639811,0,0
"Row315",0.0377964473009227,0.0660956678843496,0,0,0.101034956589962,0,0
"Row316",0.0377964473009227,0.0619890048257157,0,0,0.0935980379072938,0,0
"Row317",0.0377964473009227,0.0678361521411578,0,0,0.0908915419276701,0,0
"Row318",0.0377964473009227,0.0637196615285152,0,0,0.0982250276122576,0,0
"Row319",0.0377964473009227,0.0632850491319468,0,0,0.108152099969785,0,0
"Row320",0.0377964473009227,0.0641125914809473,0,0,0.101542155713861,0,0
"Row321",0.0377964473009227,0.0608445757526091,0,0,0.0969801402022749,0,0
"Row322",0.0377964473009227,0.0633964041367742,0,0,0.0977738517660679,0,0
"Row323",0.0377964473009227,0.059114149663875,0,0,0.10159900491343,0,0
"Row324",0.0377964473009227,0.0714500695158372,0,0,0.0974832402454246,0,0
"Row325",0.0377964473009227,0.0644426642105884,0,0,0.100616202954904,0,0
"Row326",0.0377964473009227,0.0645591517714579,0,0,0.0965122307602342,0,0
"Row327",0.0377964473009227,0.0657221691621783,0,0,0.0948103098814425,0,0
"Row328",0.0377964473009227,0.0718580492906461,0,0,0.107819068736548,0,0
"Row329",0.0377964473009227,0.0707722618587207,0,0,0.096188374764077,0,0
"Row330",0.0377964473009227,0.0665556640706019,0,0,0.107416032317167,0,0
"Row331",0.0377964473009227,0.0677198934500708,0,0,0.101665143489633,0,0
"Row332",0.0377964473009227,0.0673255759009312,0,0,0.105588371281348,0,0
"Row333",0.0377964473009227,0.0617072491143429,0,0,0.100583423137198,0,0
"Row334",0.0377964473009227,0.0626289288092518,0,0,0.0965305679226707,0,0
"Row335",0.0377964473009227,0.0698954034657649,0,0,0.102339462155353,0,0
"Row336",0.0377964473009227,0.0664067379383275,0,0,0.0938048867993185,0,0
"Row337",0.0377964473009227,0.0660463015638776,0,0,0.106486437483594,0,0
"Row338",0.0377964473009227,0.0681052462988695,0,0,0.10206716885705,0,0
"Row339",0.0377964473009227,0.0661832620371972,0,0,0.0963517946771786,0,0
"Row340",0.0377964473009227,0.0650158447962194,0,0,0.0948939465878225,0,0
"Row341",0.0377964473009227,0.0613020900093831,0,0,0.0997056651201768,0,0
"Row342",0.0377964473009227,0.0660213343414399,0,0,0.107363400063394,0,0
"Row343",0.0377964473009227,0.0656069863041831,0,0,0.102957271501956,0,0
"Row344",0.0377964473009227,0.0609926159230602,0,0,0.109315878178565,0,0
"Row345",0.0377964473009227,0.0659145209778156,0,0,0.0986643372218017,0,0
"Row346",0.0377964473009227,0.0638514756796257,0,0,0.101283469722679,0,0
"Row347",0.0377964473009227,0.0657732194455153,0,0,0.101759256322707,0,0
"Row348",0.0377964473009227,0.0599991869672878,0,0,0.0941722715547505,0,0
"Row349",0.0377964473009227,0.0705943802429163,0,0,0.0980284787331168,0,0
"Row350",0.0377964473009227,0.0690126783962762,0,0,0.104485268394269,0,0
"Row351",0.0377964473009227,0.0704799113382721,0,0,0.0921909407681372,0,0
"Row352",0.0377964473009227,0.0665033035107137,0,0,0.110069629797425,0,0
"Row353",0.0377964473009227,0.0655411754292364,0,0,0.110180261176655,0,0
"Row354",0.0377964473009227,0.0670421422535061,0,0,0.0988919912690584,0,0
"Row355",0.0377964473009227,0.0691972049214098,0,0,0.110326367957911,0,0
"Row356",0.0377964473009227,0.0662702925765809,0,0,0.0968704024862299,0,0
"Row357",0.0377964473009227,0.0689951973464031,0,0,0.0971300953831958,0,0
"Row358",0.0377964473009227,0.0652208572799003,0,0,0.104625755207302,0,0
"Row359",0.0377964473009227,0.0622988606350633,0,0,0.103600361495337,0,0
"Row360",0.0377964473009227,0.0714040502276504,0,0,0.102678589392219,0,0
"Row361",0.0377964473009227,0.0666761950107198,0,0,0.0985679969310204,0,0
"Row362",0.0377964473009227,0.0678406453465686,0,0,0.0918468816668106,0,0
"Row363",0.0377964473009227,0.0648567782099843,0,0,0.099606018698484,0,0
"Row364",0.0377964473009227,0.0610717878936642,0,0,0.0964277912961189,0,0
"Row365",0.0377964473009227,0.062935827972082,0,0,0.0989574564965077,0,0
"Row366",0.0377964473009227,0.0675687839550282,0,0,0.10212158821028,0,0
"Row367",0.0377964473009227,0.0607730814872558,0,0,0.106776246157085,0,0
"Row368",0.0377964473009227,0.0601274372392,0,0,0.0920544583945193,0,0
"Row369",0.0377964473009227,0.0611739352663024,0,0,0.100857234264025,0,0
"Row370",0.0377964473009227,0.0695452088768272,0,0,0.0954119449605155,0,0
"Row371",0.0377964473009227,0.0681051539628663,0,0,0.107985092720912,0,0
"Row372",0.0377964473009227,0.0639608317241229,0,0,0.0980039339742725,0,0
"Row373",0.0377964473009227,0.0653680202104222,0,0,0.0943778070565547,0,0
"Row374",0.0377964473009227,0.0680010943440413,0,0,0.102409241306057,0,0
"Row375",0.0377964473009227,0.0699364086757178,0,0,0.0931839023086378,0,0
"Row376",0.0377964473009227,0.064920775020786,0,0,0.097648297493516,0,0
"Row377",0.0377964473009227,0.0643457242620383,0,0,0.101384210805502,0,0
"Row378",0.0377964473009227,0.0660557149998011,0,0,0.103756188549855,0,0
"Row379",0.0377964473009227,0.064699870172421,0,0,0.0921883497064988,0,0
"Row380",0.0377964473009227,0.0621124652085328,0,0,0.096835607506622,0,0
"Row381",0.0377964473009227,0.0662847590846613,0,0,0.0999400322074518,0,0
"Row382",0.0377964473009227,0.0682342890829396,0,0,0.0939927866831805,0,0
"Row383",0.0377964473009227,0.0688042604665118,0,0,0.112943560663861,0,0
"Row384",0.0377964473009227,0.0725093881070699,0,0,0.0933472035314478,0,0
"Row385",0.0377964473009227,0.0660806786225189,0,0,0.0926554272946483,0,0
"Row386",0.0377964473009227,0.0676611711460868,0,0,0.101689567701161,0,0
"Row387",0.0377964473009227,0.0689460707879702,0,0,0.0939137695244587,0,0
"Row388",0.0377964473009227,0.0648279267816518,0,0,0.102530210783665,0,0
"Row389",0.0377964473009227,0.0617817839909835,0,0,0.102781615875313,0,0
"Row390",0.0377964473009227,0.0703212536486756,0,0,0.0961285291221464,0,0
"Row391",0.0377964473009227,0.0679925668673518,0,0,0.0988618373341053,0,0
"Row392",0.0377964473009227,0.0681697525976712,0,0,0.0939664557254535,0,0
"Row393",0.0377964473009227,0.0666163040184121,0,0,0.102596610259081,0,0
"Row394",0.0377964473009227,0.0669121485283367,0,0,0.104276021704829,0,0
"Row395",0.0377964473009227,0.0608835580683755,0,0,0.0968341524093162,0,0
"Row396",0.0377964473009227,0.0671653601282259,0,0,0.104225424210233,0,0
"Row397",0.0377964473009227,0.0669894534972838,0,0,0.102637542949205,0,0
"Row398",0.0377964473009227,0.0636250020935011,0,0,0.100448188849272,0,0
"Row399",0.0377964473009227,0.0660477519876065,0,0,0.0940851954217354,0,0
"Row400",0.0377964473009227,0.0636012302141123,0,0.0927727260379037,0,0,0
"Row401",0.0377964473009227,0.0667225888308119,0,0.0966344023024539,0,0,0
"Row402",0.0377964473009227,0.0625502968590934,0,0.106468429483992,0,0,0
"Row403",0.0377964473009227,0.0665341271267084,0,0.109266326906906,0,0,0
"Row404",0.0377964473009227,0.0619608461851146,0,0.108443232499978,0,0,0
"Row405",0.0377964473009227,0.0615815109813087,0,0.104817063906301,0,0,0
"Row406",0.0377964473009227,0.0681414716721584,0,0.114197919218939,0,0,0
"Row407",0.0377964473009227,0.0641199642039114,0,0.103279560279178,0,0,0
"Row408",0.0377964473009227,0.0601005402537744,0,0.102858756741109,0,0,0
"Row409",0.0377964473009227,0.0602678068264525,0,0.0984036683199397,0,0,0
"Row410",0.0377964473009227,0.0566758732525292,0,0.0962615861093329,0,0,0
"Row411",0.0377964473009227,0.0631023362634874,0,0.0965828953371547,0,0,0
"Row412",0.0377964473009227,0.0634466814556312,0,0.0979602758641577,0,0,0
"Row413",0.0377964473009227,0.0610823106898168,0,0.104690668800851,0,0,0
"Row414",0.0377964473009227,0.0625045070395681,0,0.106294528726783,0,0,0
"Row415",0.0377964473009227,0.0631549479986147,0,0.0967159239520045,0,0,0
"Row416",0.0377964473009227,0.063097844353211,0,0.0956880090372677,0,0,0
"Row417",0.0377964473009227,0.0713090484846472,0,0.109447932817546,0,0,0
"Row418",0.0377964473009227,0.0671828131270023,0,0.0943962034935002,0,0,0
"Row419",0.0377964473009227,0.061133269729608,0,0.0944748540687786,0,0,0
"Row420",0.0377964473009227,0.0601354310636441,0,0.101393022170709,0,0,0
